"pokemon1","pokemon2","compatibility","viability_ceiling_pokemon2"
"Ogerpon-Wellspring-Mask","Pelipper",0.04007101058959961,84
"Ogerpon-Wellspring-Mask","Grimmsnarl",0.04195277765393257,84
"Ogerpon-Wellspring-Mask","Okidogi",0.01679389365017414,80
"Ogerpon-Wellspring-Mask","Raging Bolt",0.09890999644994736,86
"Ogerpon-Wellspring-Mask","Dragonite",0.011716669425368309,85
"Ogerpon-Wellspring-Mask","Weezing",0.029866855591535568,80
"Ogerpon-Wellspring-Mask","Chien-Pao",0.0925900936126709,85
"Ogerpon-Wellspring-Mask","Regigigas",0.029802946373820305,80
"Ogerpon-Wellspring-Mask","Calyrex-Shadow",0.1316385567188263,85
"Ogerpon-Wellspring-Mask","Tyranitar",0.014606781303882599,75
"Ogerpon-Wellspring-Mask","Cresselia",0.015288478694856167,83
"Ogerpon-Wellspring-Mask","Ditto",0.03156399726867676,86
"Ogerpon-Wellspring-Mask","Ursaluna",0.044977810233831406,83
"Ogerpon-Wellspring-Mask","Regidrago",0.03429078683257103,81
"Ogerpon-Wellspring-Mask","Gouging Fire",0.019449671730399132,78
"Ogerpon-Wellspring-Mask","Flutter Mane",0.1645517498254776,83
"Ogerpon-Wellspring-Mask","Entei",0.02476833015680313,81
"Ogerpon-Wellspring-Mask","Ting-Lu",0.05058760941028595,85
"Ogerpon-Wellspring-Mask","Clefairy",0.028680987656116486,84
"Ogerpon-Wellspring-Mask","Koraidon",0.03821764513850212,83
"Ogerpon-Wellspring-Mask","Incineroar",0.30682051181793213,85
"Ogerpon-Wellspring-Mask","Heatran",0.018292207270860672,82
"Ogerpon-Wellspring-Mask","Comfey",0.023404935374855995,78
"Ogerpon-Wellspring-Mask","Gholdengo",0.02369607612490654,85
"Ogerpon-Wellspring-Mask","Sneasler",0.010758033022284508,82
"Ogerpon-Wellspring-Mask","Regieleki",0.013385407626628876,83
"Ogerpon-Wellspring-Mask","Weezing-Galar",0.015615125186741352,82
"Ogerpon-Wellspring-Mask","Groudon",0.020813066512346268,81
"Ogerpon-Wellspring-Mask","Chi-Yu",0.1262204796075821,86
"Ogerpon-Wellspring-Mask","Ho-Oh",0.01617610454559326,77
"Ogerpon-Wellspring-Mask","Eternatus",0.012476477771997452,80
"Ogerpon-Wellspring-Mask","Rayquaza",0.0319332517683506,77
"Ogerpon-Wellspring-Mask","Sableye",0.011624356731772423,79
"Ogerpon-Wellspring-Mask","Kingambit",0.02011716738343239,82
"Ogerpon-Wellspring-Mask","Roaring Moon",0.03406355530023575,83
"Ogerpon-Wellspring-Mask","Urshifu-Single-Strike",0.13381147384643555,83
"Ogerpon-Wellspring-Mask","Ursaluna-Bloodmoon",0.06695543974637985,82
"Ogerpon-Wellspring-Mask","Sinistcha",0.015735842287540436,83
"Ogerpon-Wellspring-Mask","Raichu",0.015323983505368233,81
"Ogerpon-Wellspring-Mask","Zamazenta-Crowned",0.05714184418320656,85
"Ogerpon-Wellspring-Mask","Landorus-Therian",0.023056985810399055,83
"Ogerpon-Wellspring-Mask","Kyurem-White",0.023568257689476013,83
"Ogerpon-Wellspring-Mask","Iron Valiant",0.044139888137578964,83
"Ogerpon-Wellspring-Mask","Gallade",0.018050773069262505,79
"Ogerpon-Wellspring-Mask","Amoonguss",0.08244984596967697,85
"Ogerpon-Wellspring-Mask","Porygon2",0.010481094010174274,77
"Ogerpon-Wellspring-Mask","Tornadus-Incarnate",0.1856914609670639,83
"Ogerpon-Wellspring-Mask","Smeargle",0.026998046785593033,83
"Ogerpon-Wellspring-Mask","Indeedee-Female",0.11890644580125809,83
"Ogerpon-Wellspring-Mask","Miraidon",0.1050097644329071,85
"Ogerpon-Wellspring-Mask","Mienshao",0.017326468601822853,79
"Ogerpon-Wellspring-Mask","Archaludon",0.02407243102788925,83
"Ogerpon-Wellspring-Mask","Torkoal",0.036385584622621536,81
"Ogerpon-Wellspring-Mask","Volcarona",0.03992188721895218,81
"Ogerpon-Wellspring-Mask","Terapagos",0.06604651361703873,83
"Ogerpon-Wellspring-Mask","Arcanine-Hisui",0.014826912432909012,79
"Ogerpon-Wellspring-Mask","Dragapult",0.010005326010286808,73
"Ogerpon-Wellspring-Mask","Iron Hands",0.08252795785665512,85
"Ogerpon-Wellspring-Mask","Ninetales-Alola",0.04057518020272255,83
"Ogerpon-Wellspring-Mask","Rillaboom",0.13392508029937744,85
"Ogerpon-Wellspring-Mask","Iron Crown",0.012199538759887218,81
"Ogerpon-Wellspring-Mask","Whimsicott",0.1189916580915451,86
"Ogerpon-Wellspring-Mask","Calyrex-Ice",0.14759452641010284,86
"Ogerpon-Wellspring-Mask","Farigiraf",0.12401207536458969,85
"Grimmsnarl","Miraidon",0.1563527137041092,85
"Grimmsnarl","Tatsugiri-Curly",0.017351141199469566,85
"Grimmsnarl","Landorus-Therian",0.020638158544898033,83
"Grimmsnarl","Gouging Fire",0.013563757762312889,78
"Grimmsnarl","Gastrodon",0.014964781701564789,81
"Grimmsnarl","Flutter Mane",0.14062584936618805,83
"Grimmsnarl","Zamazenta-Crowned",0.04396289587020874,85
"Grimmsnarl","Lugia",0.01408721785992384,77
"Grimmsnarl","Comfey",0.023678842931985855,78
"Grimmsnarl","Ursaluna-Bloodmoon",0.02505677193403244,82
"Grimmsnarl","Chi-Yu",0.07923482358455658,86
"Grimmsnarl","Oranguru",0.011192794889211655,77
"Grimmsnarl","Lunala",0.016519764438271523,82
"Grimmsnarl","Calyrex-Shadow",0.10730918496847153,85
"Grimmsnarl","Indeedee-Female",0.0350101999938488,83
"Grimmsnarl","Dondozo",0.024579500779509544,85
"Grimmsnarl","Ursaluna",0.013710019178688526,83
"Grimmsnarl","Farigiraf",0.08625534176826477,85
"Grimmsnarl","Incineroar",0.28474655747413635,85
"Grimmsnarl","Urshifu-Rapid-Strike",0.3465763330459595,85
"Grimmsnarl","Cresselia",0.017920788377523422,83
"Grimmsnarl","Ogerpon-Hearthflame-Mask",0.13136522471904755,85
"Grimmsnarl","Ogerpon-Cornerstone-Mask",0.05568684637546539,84
"Grimmsnarl","Rillaboom",0.22643470764160156,85
"Grimmsnarl","Clefairy",0.06455487012863159,84
"Grimmsnarl","Bastiodon",0.013132673688232899,77
"Grimmsnarl","Entei",0.025672607123851776,81
"Grimmsnarl","Whimsicott",0.04017551243305206,86
"Grimmsnarl","Smeargle",0.014479812234640121,83
"Grimmsnarl","Archaludon",0.032492976635694504,83
"Grimmsnarl","Urshifu-Single-Strike",0.06374658644199371,83
"Grimmsnarl","Calyrex-Ice",0.13803163170814514,86
"Grimmsnarl","Ho-Oh",0.012447557412087917,77
"Grimmsnarl","Ting-Lu",0.02370193600654602,85
"Grimmsnarl","Walking Wake",0.018159424886107445,79
"Grimmsnarl","Scream Tail",0.011408336460590363,83
"Grimmsnarl","Ogerpon-Wellspring-Mask",0.045479387044906616,83
"Grimmsnarl","Iron Hands",0.14094915986061096,85
"Grimmsnarl","Gholdengo",0.016627535223960876,85
"Grimmsnarl","Koraidon",0.03409414738416672,83
"Grimmsnarl","Roaring Moon",0.01538047008216381,83
"Grimmsnarl","Kyogre",0.11156614124774933,83
"Grimmsnarl","Zapdos-Galar",0.011300565674901009,77
"Grimmsnarl","Hatterene",0.010692428797483444,79
"Grimmsnarl","Tornadus-Incarnate",0.07124437391757965,83
"Grimmsnarl","Amoonguss",0.11525345593690872,85
"Grimmsnarl","Annihilape",0.0246872715651989,83
"Grimmsnarl","Wo-Chien",0.054478272795677185,83
"Grimmsnarl","Zacian-Crowned",0.013055694289505482,83
"Grimmsnarl","Iron Jugulis",0.02461029216647148,80
"Grimmsnarl","Dragonite",0.023825103417038918,85
"Grimmsnarl","Pelipper",0.03768908232450485,84
"Grimmsnarl","Volcarona",0.06838074326515198,81
"Grimmsnarl","Chien-Pao",0.055209577083587646,85
"Grimmsnarl","Sinistcha",0.038328010588884354,83
"Grimmsnarl","Torkoal",0.01033832412213087,81
"Grimmsnarl","Moltres-Galar",0.013178861699998379,77
"Grimmsnarl","Kingambit",0.014048728160560131,82
"Grimmsnarl","Terapagos",0.10979562252759933,83
"Grimmsnarl","Rhydon",0.010569262318313122,73
"Grimmsnarl","Landorus-Incarnate",0.1545436978340149,86
"Grimmsnarl","Raging Bolt",0.20933759212493896,86
"Grimmsnarl","Groudon",0.03499480336904526,81
"Grimmsnarl","Garganacl",0.011593087576329708,77
"Grimmsnarl","Iron Valiant",0.016088679432868958,83
"Grimmsnarl","Ditto",0.02994496002793312,86
"Grimmsnarl","Regieleki",0.010022709146142006,83
"Grimmsnarl","Maushold-Family-of-Four",0.01193949393928051,80
"Grimmsnarl","Iron Bundle",0.01986066810786724,82
"Grimmsnarl","Eternatus",0.026149878278374672,80
"Cyclizar","Iron Valiant",0.025133689865469933,83
"Cyclizar","Arboliva",0.010160427540540695,70
"Cyclizar","Pawmot",0.01122994627803564,74
"Cyclizar","Clefairy",0.026203207671642303,84
"Cyclizar","Urshifu-Rapid-Strike",0.08796791732311249,85
"Cyclizar","Arcanine-Hisui",0.0117647061124444,79
"Cyclizar","Serperior",0.010962567292153835,71
"Cyclizar","Rillaboom",0.15187165141105652,85
"Cyclizar","Garganacl",0.01604278013110161,77
"Cyclizar","Urshifu-Single-Strike",0.05614973232150078,83
"Cyclizar","Archaludon",0.02807486616075039,83
"Cyclizar","Tinkaton",0.010962567292153835,80
"Cyclizar","Amoonguss",0.2032085508108139,85
"Cyclizar","Ogerpon-Wellspring-Mask",0.02192513458430767,83
"Cyclizar","Sinistcha",0.08235294371843338,83
"Cyclizar","Raichu-Alola",0.021122993901371956,79
"Cyclizar","Venusaur",0.013636363670229912,80
"Cyclizar","Magmar",0.12379679083824158,78
"Cyclizar","Alcremie",0.02860962599515915,77
"Cyclizar","Bronzong",0.03850267454981804,74
"Cyclizar","Dragonite",0.017914438620209694,85
"Cyclizar","Scream Tail",0.06336898356676102,83
"Cyclizar","Ursaluna",0.057486630976200104,83
"Cyclizar","Calyrex-Ice",0.1147058829665184,86
"Cyclizar","Ogerpon-Hearthflame-Mask",0.013903743587434292,85
"Cyclizar","Ninetales-Alola",0.021657753735780716,83
"Cyclizar","Pelipper",0.012299465015530586,84
"Cyclizar","Indeedee-Female",0.060695186257362366,83
"Cyclizar","Torkoal",0.012032085098326206,81
"Cyclizar","Calyrex-Shadow",0.2034759372472763,85
"Cyclizar","Grimmsnarl",0.12272727489471436,84
"Cyclizar","Regigigas",0.017379678785800934,80
"Cyclizar","Ceruledge",0.01764705963432789,72
"Cyclizar","Eternatus",0.0235294122248888,80
"Cyclizar","Flutter Mane",0.07941176742315292,83
"Cyclizar","Comfey",0.036631014198064804,78
"Cyclizar","Lugia",0.017379678785800934,77
"Cyclizar","Iron Bundle",0.01978609710931778,82
"Cyclizar","Walking Wake",0.020053476095199585,79
"Cyclizar","Gothitelle",0.039304811507463455,80
"Cyclizar","Kleavor",0.010160427540540695,75
"Cyclizar","Gurdurr",0.05508021265268326,63
"Cyclizar","Sableye",0.03716577589511871,79
"Cyclizar","Armarouge",0.013101603835821152,73
"Cyclizar","Whimsicott",0.025668449699878693,86
"Cyclizar","Slowbro",0.04491978511214256,71
"Cyclizar","Enamorus-Incarnate",0.01871657744050026,73
"Cyclizar","Groudon",0.02032085508108139,81
"Cyclizar","Flamigo",0.010427807457745075,79
"Cyclizar","Brute Bonnet",0.029411764815449715,78
"Cyclizar","Iron Hands",0.01657753996551037,85
"Cyclizar","Maushold-Family-of-Four",0.0117647061124444,80
"Cyclizar","Hitmontop",0.1513368934392929,76
"Cyclizar","Cresselia",0.013636363670229912,83
"Cyclizar","Inteleon",0.016310160979628563,76
"Cyclizar","Tatsugiri-Curly",0.03368983790278435,85
"Cyclizar","Raging Bolt",0.014705882407724857,86
"Cyclizar","Tornadus-Incarnate",0.038235295563936234,83
"Cyclizar","Dragapult",0.03021390363574028,73
"Cyclizar","Clodsire",0.012299465015530586,83
"Cyclizar","Incineroar",0.23609626293182373,85
"Cyclizar","Zoroark-Hisui",0.020053476095199585,76
"Cyclizar","Kyogre",0.0470588244497776,83
"Cyclizar","Gastrodon",0.06390374153852463,81
"Cyclizar","Oranguru",0.01657753996551037,77
"Cyclizar","Ditto",0.0235294122248888,86
"Cyclizar","Smeargle",0.03957219421863556,83
"Cyclizar","Gholdengo",0.016310160979628563,85
"Cyclizar","Farigiraf",0.039839573204517365,85
"Cyclizar","Miraidon",0.042513370513916016,85
"Cyclizar","Rhyperior",0.014438502490520477,74
"Cyclizar","Meowscarada",0.013903743587434292,74
"Cyclizar","Koraidon",0.012032085098326206,83
"Cyclizar","Terapagos",0.13449198007583618,83
"Cyclizar","Chien-Pao",0.038770053535699844,85
"Cyclizar","Azumarill",0.06390374153852463,80
"Cyclizar","Ting-Lu",0.038770053535699844,85
"Cyclizar","Scizor",0.01711229979991913,81
"Cyclizar","Dondozo",0.03395722061395645,85
"Cyclizar","Ho-Oh",0.06711229681968689,77
"Cyclizar","Landorus-Therian",0.07085561752319336,83
"Cyclizar","Landorus-Incarnate",0.025935828685760498,86
"Cyclizar","Wo-Chien",0.010962567292153835,83
"Cyclizar","Ogerpon-Cornerstone-Mask",0.038235295563936234,84
"Cyclizar","Rabsca",0.014171122573316097,75
"Bellossom","Iron Hands",0.024390242993831635,85
"Bellossom","Regieleki",0.019512195140123367,83
"Bellossom","Dragapult",0.02601625956594944,73
"Bellossom","Glaceon",0.017886178568005562,68
"Bellossom","Moltres-Galar",0.01138211414217949,77
"Bellossom","Miraidon",0.024390242993831635,85
"Bellossom","Torracat",0.02601625956594944,67
"Bellossom","Raging Bolt",0.09268292784690857,86
"Bellossom","Calyrex-Shadow",0.04552845656871796,85
"Bellossom","Sudowoodo",0.016260161995887756,58
"Bellossom","Grafaiai",0.01138211414217949,67
"Bellossom","Iron Moth",0.05203251913189888,81
"Bellossom","Ribombee",0.016260161995887756,71
"Bellossom","Oricorio-Sensu",0.04552845656871796,68
"Bellossom","Armarouge",0.06016260012984276,73
"Bellossom","Rillaboom",0.014634146355092525,85
"Bellossom","Basculegion-Male",0.014634146355092525,80
"Bellossom","Kommo-o",0.04878048598766327,79
"Bellossom","Slither Wing",0.10731707513332367,69
"Bellossom","Venusaur",0.02601625956594944,80
"Bellossom","Salamence",0.08780487626791,71
"Bellossom","Groudon",0.21626016497612,81
"Bellossom","Blaziken",0.11382114142179489,67
"Bellossom","Terapagos",0.019512195140123367,83
"Bellossom","Amoonguss",0.024390242993831635,85
"Bellossom","Arcanine",0.024390242993831635,70
"Bellossom","Flamigo",0.014634146355092525,79
"Bellossom","Scream Tail",0.014634146355092525,83
"Bellossom","Archaludon",0.027642276138067245,83
"Bellossom","Lilligant-Hisui",0.02276422828435898,76
"Bellossom","Gouging Fire",0.017886178568005562,78
"Bellossom","Arcanine-Hisui",0.014634146355092525,79
"Bellossom","Talonflame",0.13333334028720856,81
"Bellossom","Raichu",0.04065040498971939,81
"Bellossom","Ninetales-Alola",0.01138211414217949,83
"Bellossom","Camerupt",0.01138211414217949,64
"Bellossom","Azumarill",0.01138211414217949,80
"Bellossom","Urshifu-Rapid-Strike",0.02601625956594944,85
"Bellossom","Kyogre",0.09105691313743591,83
"Bellossom","Lilligant",0.021138211712241173,70
"Bellossom","Cresselia",0.024390242993831635,83
"Bellossom","Tornadus-Incarnate",0.042276423424482346,83
"Bellossom","Latios",0.043902438133955,76
"Bellossom","Meowscarada",0.02276422828435898,74
"Bellossom","Volcarona",0.04715447127819061,81
"Bellossom","Drifblim",0.04715447127819061,78
"Bellossom","Smeargle",0.01138211414217949,83
"Bellossom","Ambipom",0.03252032399177551,63
"Bellossom","Walking Wake",0.04552845656871796,79
"Bellossom","Politoed",0.02276422828435898,78
"Bellossom","Zoroark-Hisui",0.04065040498971939,76
"Bellossom","Charizard",0.019512195140123367,74
"Bellossom","Zoroark",0.014634146355092525,69
"Bellossom","Indeedee-Female",0.06504064798355103,83
"Bellossom","Oricorio-Pom-Pom",0.16260161995887756,65
"Bellossom","Rampardos",0.01138211414217949,71
"Bellossom","Gallade",0.01138211414217949,79
"Bellossom","Cinccino",0.016260161995887756,69
"Bellossom","Ogerpon-Hearthflame-Mask",0.030894309282302856,85
"Bellossom","Kingambit",0.03252032399177551,82
"Bellossom","Exeggutor-Alola",0.016260161995887756,69
"Bellossom","Lunala",0.02276422828435898,82
"Bellossom","Quaquaval",0.04715447127819061,65
"Bellossom","Tyranitar",0.030894309282302856,75
"Bellossom","Torkoal",0.14796747267246246,81
"Bellossom","Gastrodon",0.024390242993831635,81
"Bellossom","Sinistcha",0.016260161995887756,83
"Bellossom","Avalugg",0.014634146355092525,70
"Bellossom","Landorus-Incarnate",0.014634146355092525,86
"Bellossom","Clefairy",0.03252032399177551,84
"Bellossom","Sableye",0.03414634242653847,79
"Bellossom","Murkrow",0.01138211414217949,75
"Bellossom","Granbull",0.016260161995887756,67
"Bellossom","Chi-Yu",0.05528455227613449,86
"Bellossom","Jumpluff",0.01138211414217949,78
"Bellossom","Ninetales",0.02601625956594944,68
"Bellossom","Gholdengo",0.027642276138067245,85
"Bellossom","Stantler",0.016260161995887756,66
"Bellossom","Comfey",0.04065040498971939,78
"Bellossom","Urshifu-Single-Strike",0.021138211712241173,83
"Bellossom","Chien-Pao",0.024390242993831635,85
"Bellossom","Roaring Moon",0.01300812978297472,83
"Bellossom","Houndoom",0.016260161995887756,63
"Bellossom","Iron Jugulis",0.01300812978297472,80
"Bellossom","Incineroar",0.1317073106765747,85
"Bellossom","Flutter Mane",0.09918699413537979,83
"Bellossom","Koraidon",0.14471544325351715,83
"Bellossom","Meowstic-Female",0.1349593549966812,74
"Bellossom","Vivillon",0.01300812978297472,72
"Bellossom","Swampert",0.019512195140123367,74
"Bellossom","Farigiraf",0.0585365854203701,85
"Bellossom","Calyrex-Ice",0.08780487626791,86
"Gloom","Ogerpon-Hearthflame-Mask",0.039024390280246735,85
"Gloom","Tornadus-Incarnate",0.03658536449074745,83
"Gloom","Kyogre",0.026829268783330917,83
"Gloom","Lapras",0.024390242993831635,71
"Gloom","Torracat",0.014634146355092525,67
"Gloom","Iron Hands",0.0219512190669775,85
"Gloom","Sneasler",0.017073171213269234,82
"Gloom","Thundurus-Incarnate",0.0219512190669775,81
"Gloom","Ursaluna-Bloodmoon",0.02926829271018505,82
"Gloom","Flutter Mane",0.019512195140123367,83
"Gloom","Primarina",0.017073171213269234,77
"Gloom","Urshifu-Single-Strike",0.026829268783330917,83
"Gloom","Ting-Lu",0.4731707274913788,85
"Gloom","Shiftry",0.0219512190669775,80
"Gloom","Jumpluff",0.012195121496915817,78
"Gloom","Rillaboom",0.07073170691728592,85
"Gloom","Walking Wake",0.014634146355092525,79
"Gloom","Ursaluna",0.03658536449074745,83
"Gloom","Dewgong",0.5634146332740784,69
"Gloom","Lunala",0.5,82
"Gloom","Calyrex-Shadow",0.04878048598766327,85
"Gloom","Dialga",0.012195121496915817,69
"Gloom","Corviknight",0.017073171213269234,73
"Gloom","Meowstic-Female",0.017073171213269234,74
"Gloom","Indeedee-Female",0.5560975670814514,83
"Gloom","Lycanroc-Midday",0.012195121496915817,75
"Gloom","Espathra",0.017073171213269234,77
"Gloom","Fezandipiti",0.017073171213269234,74
"Gloom","Farigiraf",0.014634146355092525,85
"Gloom","Tyranitar",0.02926829271018505,75
"Gloom","Groudon",0.046341463923454285,81
"Gloom","Ceruledge",0.0219512190669775,72
"Gloom","Urshifu-Rapid-Strike",0.0585365854203701,85
"Gloom","Raging Bolt",0.060975611209869385,86
"Gloom","Torkoal",0.053658537566661835,81
"Gloom","Palafin-Hero",0.039024390280246735,70
"Gloom","Flamigo",0.0219512190669775,79
"Gloom","Lilligant-Hisui",0.019512195140123367,76
"Gloom","Koraidon",0.014634146355092525,83
"Gloom","Terapagos",0.043902438133955,83
"Gloom","Armarouge",0.5390244126319885,73
"Gloom","Calyrex-Ice",0.031707316637039185,86
"Gloom","Poliwrath",0.017073171213269234,69
"Gloom","Chien-Pao",0.012195121496915817,85
"Gloom","Incineroar",0.08536585420370102,85
"Gloom","Decidueye-Hisui",0.0219512190669775,71
"Spiritomb","Sableye",0.020618556067347527,79
"Spiritomb","Enamorus-Therian",0.03289150819182396,72
"Spiritomb","Tauros-Paldea-Blaze-Breed",0.013745704665780067,71
"Spiritomb","Araquanid",0.05056455731391907,77
"Spiritomb","Sinistcha",0.023564064875245094,83
"Spiritomb","Urshifu-Rapid-Strike",0.03387334197759628,85
"Spiritomb","Kingdra",0.02945508062839508,75
"Spiritomb","Gliscor",0.010800196789205074,74
"Spiritomb","Whimsicott",0.14187531173229218,86
"Spiritomb","Alomomola",0.016200294718146324,74
"Spiritomb","Giratina-Altered",0.013745704665780067,71
"Spiritomb","Ursaluna-Bloodmoon",0.02994599938392639,82
"Spiritomb","Gastrodon",0.041728030890226364,81
"Spiritomb","Torkoal",0.11978399753570557,81
"Spiritomb","Reshiram",0.011782032437622547,84
"Spiritomb","Archaludon",0.024054983630776405,83
"Spiritomb","Lugia",0.015709375962615013,77
"Spiritomb","Lunala",0.07707412540912628,82
"Spiritomb","Grimmsnarl",0.02258222922682762,84
"Spiritomb","Incineroar",0.03927344083786011,85
"Spiritomb","Iron Bundle",0.012272950261831284,82
"Spiritomb","Corviknight",0.012272950261831284,73
"Spiritomb","Ursaluna",0.038291607052087784,83
"Spiritomb","Zapdos",0.01865488477051258,74
"Spiritomb","Iron Treads",0.013254786841571331,82
"Spiritomb","Greedent",0.012272950261831284,67
"Spiritomb","Lucario",0.02552773617208004,71
"Spiritomb","Eternatus",0.01472754031419754,80
"Spiritomb","Houndstone",0.14825724065303802,71
"Spiritomb","Tyranitar",0.1512027531862259,75
"Spiritomb","Landorus-Incarnate",0.023564064875245094,86
"Spiritomb","Calyrex-Ice",0.22238586843013763,86
"Spiritomb","Shiftry",0.012272950261831284,80
"Spiritomb","Zamazenta-Crowned",0.03583701699972153,85
"Spiritomb","Ogerpon-Hearthflame-Mask",0.03289150819182396,85
"Spiritomb","Oranguru",0.010309278033673763,77
"Spiritomb","Metagross",0.042709868401288986,79
"Spiritomb","Cresselia",0.01816396601498127,83
"Spiritomb","Okidogi",0.021109474822878838,80
"Spiritomb","Hitmontop",0.01129111461341381,76
"Spiritomb","Milotic",0.034364260733127594,73
"Spiritomb","Iron Valiant",0.010800196789205074,83
"Spiritomb","Amoonguss",0.0432007871568203,85
"Spiritomb","Ninetales-Alola",0.026509573683142662,83
"Spiritomb","Raichu-Alola",0.011782032437622547,79
"Spiritomb","Armarouge",0.02552773617208004,73
"Spiritomb","Ogerpon-Cornerstone-Mask",0.04663721099495888,84
"Spiritomb","Breloom",0.01472754031419754,79
"Spiritomb","Ogerpon-Wellspring-Mask",0.03387334197759628,83
"Spiritomb","Flutter Mane",0.026509573683142662,83
"Spiritomb","Koraidon",0.014236622489988804,83
"Spiritomb","Weezing-Galar",0.016200294718146324,82
"Spiritomb","Kyogre",0.05449189990758896,83
"Spiritomb","Scrafty",0.020618556067347527,70
"Spiritomb","Empoleon",0.02258222922682762,69
"Spiritomb","Regidrago",0.01129111461341381,81
"Spiritomb","Giratina-Origin",0.14432989060878754,77
"Spiritomb","Miraidon",0.010800196789205074,85
"Spiritomb","Rillaboom",0.12076583504676819,85
"Spiritomb","Farigiraf",0.027491409331560135,85
"Spiritomb","Tornadus-Incarnate",0.05891016125679016,83
"Spiritomb","Sylveon",0.023564064875245094,72
"Spiritomb","Hariyama",0.04418262094259262,78
"Spiritomb","Gallade",0.041728030890226364,79
"Spiritomb","Garchomp",0.03780068829655647,77
"Spiritomb","Rayquaza",0.02601865492761135,77
"Spiritomb","Lapras",0.027491409331560135,71
"Spiritomb","Salamence",0.027491409331560135,71
"Spiritomb","Kingambit",0.034364260733127594,82
"Spiritomb","Baxcalibur",0.01129111461341381,76
"Spiritomb","Iron Hands",0.13303878903388977,85
"Spiritomb","Umbreon",0.028473244979977608,79
"Spiritomb","Sandy Shocks",0.01276386808604002,73
"Spiritomb","Indeedee-Female",0.07511045783758163,83
"Spiritomb","Klefki",0.03632793202996254,79
"Spiritomb","Thundurus-Incarnate",0.08394698053598404,81
"Spiritomb","Rhyperior",0.05252822861075401,74
"Spiritomb","Mimikyu-Disguised",0.02209131047129631,75
"Spiritomb","Alcremie",0.010800196789205074,77
"Spiritomb","Hatterene",0.19538536667823792,79
"Spiritomb","Terapagos",0.030436916276812553,83
"Spiritomb","Politoed",0.042218949645757675,78
"Spiritomb","Annihilape",0.13647520542144775,83
"Spiritomb","Smeargle",0.019145803526043892,83
"Spiritomb","Dialga-Origin",0.023564064875245094,77
"Spiritomb","Groudon",0.04516445845365524,81
"Spiritomb","Primarina",0.011782032437622547,77
"Spiritomb","Maushold-Family-of-Four",0.013254786841571331,80
"Spiritomb","Ho-Oh",0.011782032437622547,77
"Spiritomb","Rampardos",0.027982326224446297,71
"Clefable","Ting-Lu",0.0131949782371521,85
"Clefable","Excadrill",0.010376633144915104,75
"Clefable","Venusaur",0.027671022340655327,80
"Clefable","Kyogre",0.0659748911857605,83
"Clefable","Comfey",0.015629002824425697,78
"Clefable","Archaludon",0.02920830063521862,83
"Clefable","Amoonguss",0.06200358644127846,85
"Clefable","Milotic",0.014476044103503227,73
"Clefable","Dragonite",0.018447348847985268,85
"Clefable","Miraidon",0.026774276047945023,85
"Clefable","Ho-Oh",0.01486036367714405,77
"Clefable","Azumarill",0.012810658663511276,80
"Clefable","Mimikyu-Disguised",0.011145273223519325,75
"Clefable","Goodra-Hisui",0.010889059863984585,76
"Clefable","Torkoal",0.01601332239806652,81
"Clefable","Garganacl",0.010120419785380363,77
"Clefable","Indeedee-Female",0.037022802978754044,83
"Clefable","Whimsicott",0.04816807433962822,86
"Clefable","Zacian-Crowned",0.016781963407993317,83
"Clefable","Scream Tail",0.07109915465116501,83
"Clefable","Groudon",0.0206251610070467,81
"Clefable","Charizard",0.05034588649868965,74
"Clefable","Roaring Moon",0.011529592797160149,83
"Clefable","Cresselia",0.044324878603219986,83
"Clefable","Garchomp",0.03599794954061508,77
"Clefable","Ursaluna-Bloodmoon",0.024852678179740906,82
"Clefable","Mewtwo",0.014347937889397144,69
"Clefable","Sandy Shocks",0.032923392951488495,73
"Clefable","Porygon2",0.020881373435258865,77
"Clefable","Gouging Fire",0.0189597737044096,78
"Clefable","Jigglypuff",0.04816807433962822,71
"Clefable","Tornadus-Incarnate",0.08839354664087296,83
"Clefable","Bronzong",0.07840123027563095,74
"Clefable","Calyrex-Shadow",0.0775044858455658,85
"Clefable","Clefairy",0.08186011016368866,84
"Clefable","Gastrodon",0.025621317327022552,81
"Clefable","Qwilfish-Hisui",0.010504740290343761,68
"Clefable","Clodsire",0.011657699011266232,83
"Clefable","Talonflame",0.016525749117136,81
"Clefable","Chi-Yu",0.03343581780791283,86
"Clefable","Calyrex-Ice",0.037022802978754044,86
"Clefable","Maushold-Family-of-Four",0.032410964369773865,80
"Clefable","Koraidon",0.08634383976459503,83
"Clefable","Iron Hands",0.03382013738155365,85
"Clefable","Politoed",0.011657699011266232,78
"Clefable","Gothitelle",0.08429413288831711,80
"Clefable","Flutter Mane",0.07033051550388336,83
"Clefable","Latios",0.012170125730335712,76
"Clefable","Tyranitar",0.03189853951334953,75
"Clefable","Sableye",0.014988470822572708,79
"Clefable","Ogerpon-Hearthflame-Mask",0.010760952718555927,85
"Clefable","Breloom",0.010504740290343761,79
"Clefable","Rayquaza",0.02011273428797722,77
"Clefable","Annihilape",0.04650269076228142,83
"Clefable","Ogerpon-Cornerstone-Mask",0.015757109969854355,84
"Clefable","Grimmsnarl",0.04599026218056679,84
"Clefable","Palkia-Origin",0.01293876487761736,75
"Clefable","Golurk",0.07071483135223389,72
"Clefable","Ursaluna",0.03945682942867279,83
"Clefable","Incineroar",0.26005637645721436,85
